2.000000000000000000e+00,2.000000000000000000e+00
2.087238774730672208e+00,2.087238774730672208e+00
2.174311485495316276e+00,2.174311485495316276e+00
2.261052384440103147e+00,2.261052384440103147e+00
2.347296355333860607e+00,2.347296355333860607e+00
2.432879227876205697e+00,2.432879227876205697e+00
2.517638090205041479e+00,2.517638090205041479e+00
2.601411599008546460e+00,2.601411599008546460e+00
2.684040286651337315e+00,2.684040286651337315e+00
2.765366864730179675e+00,2.765366864730179675e+00
2.845236523481398994e+00,2.845236523481398994e+00
2.923497226470067822e+00,2.923497226470067822e+00
3.000000000000000000e+00,3.000000000000000000e+00
3.074599216693647552e+00,3.074599216693647552e+00
3.147152872702092097e+00,3.147152872702092097e+00
3.217522858017441312e+00,3.217522858017441312e+00
3.285575219373078504e+00,3.285575219373078504e+00
3.351180415231320708e+00,3.351180415231320708e+00
3.414213562373094923e+00,3.414213562373094923e+00
3.474554673620247947e+00,3.474554673620247947e+00
3.532088886237955805e+00,3.532088886237955805e+00
3.586706680582470330e+00,3.586706680582470330e+00
3.638304088577983819e+00,3.638304088577983819e+00
3.686782891625771441e+00,3.686782891625771441e+00
3.732050807568877193e+00,3.732050807568877193e+00
3.774021666356443205e+00,3.774021666356443205e+00
3.812615574073300095e+00,3.812615574073300095e+00
3.847759065022573477e+00,3.847759065022573477e+00
3.879385241571816856e+00,3.879385241571816856e+00
3.907433901496453643e+00,3.907433901496453643e+00
3.931851652578136402e+00,3.931851652578136402e+00
3.952592014239866725e+00,3.952592014239866725e+00
3.969615506024416263e+00,3.969615506024416263e+00
3.982889722747620986e+00,3.982889722747620986e+00
3.992389396183491090e+00,3.992389396183491090e+00
3.998096443163715819e+00,3.998096443163715819e+00
4.000000000000000000e+00,4.000000000000000000e+00
3.998096443163715819e+00,3.998096443163715819e+00
3.992389396183491090e+00,3.992389396183491090e+00
3.982889722747620986e+00,3.982889722747620986e+00
3.969615506024416263e+00,3.969615506024416263e+00
3.952592014239866725e+00,3.952592014239866725e+00
3.931851652578136402e+00,3.931851652578136402e+00
3.907433901496453643e+00,3.907433901496453643e+00
3.879385241571816856e+00,3.879385241571816856e+00
3.847759065022573477e+00,3.847759065022573477e+00
3.812615574073300095e+00,3.812615574073300095e+00
3.774021666356443649e+00,3.774021666356443649e+00
3.732050807568877637e+00,3.732050807568877637e+00
3.686782891625771441e+00,3.686782891625771441e+00
3.638304088577983375e+00,3.638304088577983375e+00
3.586706680582470330e+00,3.586706680582470330e+00
3.532088886237955805e+00,3.532088886237955805e+00
3.474554673620247947e+00,3.474554673620247947e+00
3.414213562373094923e+00,3.414213562373094923e+00
3.351180415231320708e+00,3.351180415231320708e+00
3.285575219373078948e+00,3.285575219373078948e+00
3.217522858017441756e+00,3.217522858017441756e+00
3.147152872702092097e+00,3.147152872702092097e+00
3.074599216693647552e+00,3.074599216693647552e+00
3.000000000000000000e+00,3.000000000000000000e+00
2.923497226470067822e+00,2.923497226470067822e+00
2.845236523481398994e+00,2.845236523481398994e+00
2.765366864730179675e+00,2.765366864730179675e+00
2.684040286651337759e+00,2.684040286651337759e+00
2.601411599008546460e+00,2.601411599008546460e+00
2.517638090205041923e+00,2.517638090205041923e+00
2.432879227876205697e+00,2.432879227876205697e+00
2.347296355333860607e+00,2.347296355333860607e+00
2.261052384440103147e+00,2.261052384440103147e+00
2.174311485495316276e+00,2.174311485495316276e+00
2.087238774730672208e+00,2.087238774730672208e+00
2.000000000000000444e+00,2.000000000000000444e+00
1.912761225269328236e+00,1.912761225269328236e+00
1.825688514504684168e+00,1.825688514504684168e+00
1.738947615559897297e+00,1.738947615559897297e+00
1.652703644666138949e+00,1.652703644666138949e+00
1.567120772123794081e+00,1.567120772123794081e+00
1.482361909794958521e+00,1.482361909794958521e+00
1.398588400991453984e+00,1.398588400991453984e+00
1.315959713348662685e+00,1.315959713348662685e+00
1.234633135269820770e+00,1.234633135269820770e+00
1.154763476518601450e+00,1.154763476518601450e+00
1.076502773529932622e+00,1.076502773529932622e+00
9.999999999999997780e-01,9.999999999999997780e-01
9.254007833063522259e-01,9.254007833063522259e-01
8.528471272979076812e-01,8.528471272979076812e-01
7.824771419825586882e-01,7.824771419825586882e-01
7.144247806269214962e-01,7.144247806269214962e-01
6.488195847686797357e-01,6.488195847686797357e-01
5.857864376269050766e-01,5.857864376269050766e-01
5.254453263797522755e-01,5.254453263797522755e-01
4.679111137620441951e-01,4.679111137620441951e-01
4.132933194175301139e-01,4.132933194175301139e-01
3.616959114220168470e-01,3.616959114220168470e-01
3.132171083742290030e-01,3.132171083742290030e-01
2.679491924311232509e-01,2.679491924311232509e-01
2.259783336435570167e-01,2.259783336435570167e-01
1.873844259266996826e-01,1.873844259266996826e-01
1.522409349774263010e-01,1.522409349774263010e-01
1.206147584281831442e-01,1.206147584281831442e-01
9.256609850354613478e-02,9.256609850354613478e-02
6.814834742186337557e-02,6.814834742186337557e-02
4.740798576013327548e-02,4.740798576013327548e-02
3.038449397558395937e-02,3.038449397558395937e-02
1.711027725237923569e-02,1.711027725237923569e-02
7.610603816508909603e-03,7.610603816508909603e-03
1.903556836284403531e-03,1.903556836284403531e-03
0.000000000000000000e+00,0.000000000000000000e+00
1.903556836284403531e-03,1.903556836284403531e-03
7.610603816508909603e-03,7.610603816508909603e-03
1.711027725237901365e-02,1.711027725237901365e-02
3.038449397558373732e-02,3.038449397558373732e-02
4.740798576013305343e-02,4.740798576013305343e-02
6.814834742186315353e-02,6.814834742186315353e-02
9.256609850354635682e-02,9.256609850354635682e-02
1.206147584281833662e-01,1.206147584281833662e-01
1.522409349774267451e-01,1.522409349774267451e-01
1.873844259267003487e-01,1.873844259267003487e-01
2.259783336435567946e-01,2.259783336435567946e-01
2.679491924311228068e-01,2.679491924311228068e-01
3.132171083742285589e-01,3.132171083742285589e-01
3.616959114220164029e-01,3.616959114220164029e-01
4.132933194175296698e-01,4.132933194175296698e-01
4.679111137620437511e-01,4.679111137620437511e-01
5.254453263797516094e-01,5.254453263797516094e-01
5.857864376269046325e-01,5.857864376269046325e-01
6.488195847686790696e-01,6.488195847686790696e-01
7.144247806269208301e-01,7.144247806269208301e-01
7.824771419825582441e-01,7.824771419825582441e-01
8.528471272979070150e-01,8.528471272979070150e-01
9.254007833063515598e-01,9.254007833063515598e-01
9.999999999999991118e-01,9.999999999999991118e-01
1.076502773529932622e+00,1.076502773529932622e+00
1.154763476518601450e+00,1.154763476518601450e+00
1.234633135269820770e+00,1.234633135269820770e+00
1.315959713348662685e+00,1.315959713348662685e+00
1.398588400991453984e+00,1.398588400991453984e+00
1.482361909794958521e+00,1.482361909794958521e+00
1.567120772123794303e+00,1.567120772123794303e+00
1.652703644666139171e+00,1.652703644666139171e+00
1.738947615559896631e+00,1.738947615559896631e+00
1.825688514504683280e+00,1.825688514504683280e+00
