2.000000000000000000e+00,2.000000000000000000e+00
2.130858162096008090e+00,2.130858162096008090e+00
2.261467228242974414e+00,2.261467228242974414e+00
2.391578576660154720e+00,2.391578576660154720e+00
2.520944533000791132e+00,2.520944533000791132e+00
2.649318841814308545e+00,2.649318841814308545e+00
2.776457135307562218e+00,2.776457135307562218e+00
2.902117398512819246e+00,2.902117398512819246e+00
3.026060429977006194e+00,3.026060429977006194e+00
3.148050297095269290e+00,3.148050297095269290e+00
3.267854785222098268e+00,3.267854785222098268e+00
3.385245839705101734e+00,3.385245839705101734e+00
3.500000000000000000e+00,3.500000000000000000e+00
3.611898825040471550e+00,3.611898825040471550e+00
3.720729309053138145e+00,3.720729309053138145e+00
3.826284287026162190e+00,3.826284287026162190e+00
3.928362829059617756e+00,3.928362829059617756e+00
4.026770622846980174e+00,4.026770622846980174e+00
4.121320343559641941e+00,4.121320343559641941e+00
4.211832010430372364e+00,4.211832010430372364e+00
4.298133329356934595e+00,4.298133329356934595e+00
4.380060020873705717e+00,4.380060020873705717e+00
4.457456132866974841e+00,4.457456132866974841e+00
4.530174337438657162e+00,4.530174337438657162e+00
4.598076211353316012e+00,4.598076211353316012e+00
4.661032499534664808e+00,4.661032499534664808e+00
4.718923361109949255e+00,4.718923361109949255e+00
4.771638597533859993e+00,4.771638597533859993e+00
4.819077862357724840e+00,4.819077862357724840e+00
4.861150852244680465e+00,4.861150852244680465e+00
4.897777478867205048e+00,4.897777478867205048e+00
4.928888021359799865e+00,4.928888021359799865e+00
4.954423259036623506e+00,4.954423259036623506e+00
4.974334584121431035e+00,4.974334584121431035e+00
4.988584094275236858e+00,4.988584094275236858e+00
4.997144664745572840e+00,4.997144664745572840e+00
5.000000000000000000e+00,5.000000000000000000e+00
4.997144664745572840e+00,4.997144664745572840e+00
4.988584094275236858e+00,4.988584094275236858e+00
4.974334584121431035e+00,4.974334584121431035e+00
4.954423259036623506e+00,4.954423259036623506e+00
4.928888021359799865e+00,4.928888021359799865e+00
4.897777478867205048e+00,4.897777478867205048e+00
4.861150852244680465e+00,4.861150852244680465e+00
4.819077862357724840e+00,4.819077862357724840e+00
4.771638597533859993e+00,4.771638597533859993e+00
4.718923361109950143e+00,4.718923361109950143e+00
4.661032499534665696e+00,4.661032499534665696e+00
4.598076211353316012e+00,4.598076211353316012e+00
4.530174337438657162e+00,4.530174337438657162e+00
4.457456132866974841e+00,4.457456132866974841e+00
4.380060020873705717e+00,4.380060020873705717e+00
4.298133329356934595e+00,4.298133329356934595e+00
4.211832010430372364e+00,4.211832010430372364e+00
4.121320343559642829e+00,4.121320343559642829e+00
4.026770622846981063e+00,4.026770622846981063e+00
3.928362829059618200e+00,3.928362829059618200e+00
3.826284287026162634e+00,3.826284287026162634e+00
3.720729309053137701e+00,3.720729309053137701e+00
3.611898825040471550e+00,3.611898825040471550e+00
3.500000000000000000e+00,3.500000000000000000e+00
3.385245839705101734e+00,3.385245839705101734e+00
3.267854785222098712e+00,3.267854785222098712e+00
3.148050297095269734e+00,3.148050297095269734e+00
3.026060429977006638e+00,3.026060429977006638e+00
2.902117398512820134e+00,2.902117398512820134e+00
2.776457135307563107e+00,2.776457135307563107e+00
2.649318841814308101e+00,2.649318841814308101e+00
2.520944533000790688e+00,2.520944533000790688e+00
2.391578576660154720e+00,2.391578576660154720e+00
2.261467228242974414e+00,2.261467228242974414e+00
2.130858162096008090e+00,2.130858162096008090e+00
2.000000000000000444e+00,2.000000000000000444e+00
1.869141837903992576e+00,1.869141837903992576e+00
1.738532771757026030e+00,1.738532771757026030e+00
1.608421423339846168e+00,1.608421423339846168e+00
