2.000000000000000000e+00,2.000000000000000000e+00
2.065429081048003823e+00,2.065429081048003823e+00
2.130733614121487207e+00,2.130733614121487207e+00
2.195789288330077582e+00,2.195789288330077582e+00
2.260472266500395566e+00,2.260472266500395566e+00
2.324659420907154495e+00,2.324659420907154495e+00
2.388228567653781109e+00,2.388228567653781109e+00
2.451058699256409845e+00,2.451058699256409845e+00
2.513030214988503097e+00,2.513030214988503097e+00
2.574025148547634423e+00,2.574025148547634423e+00
2.633927392611049356e+00,2.633927392611049356e+00
2.692622919852550645e+00,2.692622919852550645e+00
2.750000000000000000e+00,2.750000000000000000e+00
2.805949412520235775e+00,2.805949412520235775e+00
2.860364654526569073e+00,2.860364654526569073e+00
2.913142143513081095e+00,2.913142143513081095e+00
2.964181414529808656e+00,2.964181414529808656e+00
3.013385311423490087e+00,3.013385311423490087e+00
3.060660171779820971e+00,3.060660171779820971e+00
3.105916005215186182e+00,3.105916005215186182e+00
3.149066664678467298e+00,3.149066664678467298e+00
3.190030010436852859e+00,3.190030010436852859e+00
3.228728066433487420e+00,3.228728066433487420e+00
3.265087168719328581e+00,3.265087168719328581e+00
3.299038105676658006e+00,3.299038105676658006e+00
3.330516249767332404e+00,3.330516249767332404e+00
3.359461680554974627e+00,3.359461680554974627e+00
3.385819298766929997e+00,3.385819298766929997e+00
3.409538931178862420e+00,3.409538931178862420e+00
3.430575426122340232e+00,3.430575426122340232e+00
3.448888739433602524e+00,3.448888739433602524e+00
3.464444010679899932e+00,3.464444010679899932e+00
3.477211629518311753e+00,3.477211629518311753e+00
3.487167292060715518e+00,3.487167292060715518e+00
3.494292047137618429e+00,3.494292047137618429e+00
3.498572332372786420e+00,3.498572332372786420e+00
3.500000000000000000e+00,3.500000000000000000e+00
3.498572332372786420e+00,3.498572332372786420e+00
3.494292047137618429e+00,3.494292047137618429e+00
3.487167292060715518e+00,3.487167292060715518e+00
3.477211629518311753e+00,3.477211629518311753e+00
3.464444010679899932e+00,3.464444010679899932e+00
3.448888739433602524e+00,3.448888739433602524e+00
3.430575426122340232e+00,3.430575426122340232e+00
3.409538931178862420e+00,3.409538931178862420e+00
3.385819298766929997e+00,3.385819298766929997e+00
3.359461680554975072e+00,3.359461680554975072e+00
3.330516249767332848e+00,3.330516249767332848e+00
3.299038105676658006e+00,3.299038105676658006e+00
3.265087168719328581e+00,3.265087168719328581e+00
3.228728066433487420e+00,3.228728066433487420e+00
3.190030010436852859e+00,3.190030010436852859e+00
3.149066664678467298e+00,3.149066664678467298e+00
3.105916005215186182e+00,3.105916005215186182e+00
3.060660171779821415e+00,3.060660171779821415e+00
3.013385311423490531e+00,3.013385311423490531e+00
2.964181414529809100e+00,2.964181414529809100e+00
2.913142143513081095e+00,2.913142143513081095e+00
2.860364654526568629e+00,2.860364654526568629e+00
2.805949412520235775e+00,2.805949412520235775e+00
2.750000000000000000e+00,2.750000000000000000e+00
2.692622919852550645e+00,2.692622919852550645e+00
2.633927392611049356e+00,2.633927392611049356e+00
2.574025148547634867e+00,2.574025148547634867e+00
2.513030214988503097e+00,2.513030214988503097e+00
2.451058699256409845e+00,2.451058699256409845e+00
2.388228567653781553e+00,2.388228567653781553e+00
2.324659420907154050e+00,2.324659420907154050e+00
2.260472266500395566e+00,2.260472266500395566e+00
2.195789288330077582e+00,2.195789288330077582e+00
2.130733614121487207e+00,2.130733614121487207e+00
